"RMSD","F1","F2","F3","F4","F5","F6","F7","F8","F9"
4.973,13186.9,4219.33,0.31996,136.436,1857366.2287,185.331,4508.58,40,30.586
11.61,7161.66,1610.81,0.22492,63.9223,983330.4973,91.0553,3463.26,39,37.1292
1.606,7562.76,1809.1,0.23921,77.0429,1019021.6053,119.989,3508.74,37,46.5464
3.004,13264.1,2878.53,0.21701,189.829,1823145.3046,245.048,4932.04,129,26.9484
13.428,5605.32,2646.19,0.47208,53.2878,782967.6658,91.111,2600.58,65,40.7262
1.265,13021.3,3578.8,0.27484,156.301,1801194.1994,200.665,4857.07,196,29.593
15.38,7028.9,2107.51,0.29983,59.5841,991186.6681,90.115,2595.99,33,36.2429
20.562,19597,7825,0.39929,128.226,2811250.8322,297.326,8562.19,109,29.3758
2.512,10971.4,3266.29,0.2977,140.515,1572856.9504,165.783,4136.53,122,32.2607
11.699,6654.8,2059.34,0.30945,54.2421,901455.6675,96.8741,2495.13,33,41.073
16.813,8617.61,2435.59,0.28262,62.8206,1207117.4215,114.864,3775.24,18,38.9999
8.809,5226.28,1817.84,0.34782,43.7374,762604.1696,69.7097,2508.73,44,40.0357
2.776,15275,5097.74,0.33373,194.064,2008800.8958,225.168,4319.89,107,30.5253
1.872,11469.2,2932.74,0.2557,103.84,1620194.4487,146.608,4622.02,54,33.3957
3.104,10101.4,3980.28,0.39403,87.0367,1407515.1537,143.93,4142.07,116,33.0897
5.61,4642.74,891.86,0.19209,44.639,617583.2646,56.9192,2619.58,11,42.6655
14.806,6334.62,1259.03,0.19875,58.2219,856204.4832,85.1749,3354.28,64,38.5032
7.461,4758.34,880.32,0.185,46.6973,600839.9082,62.7266,2022.78,35,43.6501
18.739,10927.8,4359.14,0.3989,69.9628,1534259.3456,172.869,4666.57,22,31.247
13.467,7899.88,3003.43,0.38018,81.7362,1087354.9472,113.452,3798.31,37,33.5317
0.517,8777.89,2210.32,0.2518,97.4994,1233586.4074,126.62,3240.61,4,36.8514
4.944,4923.82,1533.79,0.3115,44.554,676613.9802,64.7685,2266.19,17,42.4307
20.975,17785.9,5314.08,0.29878,177.297,2494676.3415,230.416,5931.32,65,23.8356
11.154,8416.47,1772,0.21053,80.7758,1197288.077,106.356,3773.4,90,36.337
2.949,8532.55,2071.63,0.24279,98.8767,1198311.6831,122.141,3793.98,46,34.9433
0.876,8436.45,1778.87,0.21085,70.7901,1214530.358,111.625,4073.94,100,34.7796
12.617,8713.87,2313.76,0.26552,75.2221,1182930.5445,112.965,3833.5,27,36.7303
2.003,8167.27,2365.4,0.28961,98.9481,1155619.73,111.677,3546.78,98,35.3102
15.814,7473.23,2588.44,0.34636,83.8908,1017221.9692,120.438,3272.96,85,36.6929
0,10631.9,4045.81,0.38053,105.002,1507881.2622,138.484,3799.71,53,34.4907
1.525,10038.7,2649.25,0.2639,103.231,1432518.5718,149.271,3960.85,40,33.1908
20.269,11041.1,3760.83,0.34062,96.285,1575515.3114,155.651,4241.03,96,32.5206
1.505,7000.32,1462.79,0.20896,54.0368,966115.7055,90.4509,2906.55,27,40.1448
17.784,11456.6,4735.48,0.41334,102.637,1616338.7147,152.732,4204.43,47,36.044
1.103,7338.46,2878.88,0.3923,63.8447,1071102.7571,97.6804,3210.96,29,34.3601
3.524,21122.9,6650.64,0.31485,252.853,2945856.4325,334.731,5526.22,77,23.3412
3.285,23518.1,7223.62,0.30715,317.717,3267366.5588,367.835,6664.53,85,17.6912
11.711,7228.75,2087.32,0.28875,55.3355,1023432.6545,102.698,3776.74,27,38.4138
16.47,7894.18,3183.97,0.40333,90.2572,1127999.6543,116.632,3431.91,25,37.0159
2.568,11342.3,2520.49,0.22222,149.544,1611321.3709,160.815,4693.44,27,29.1653
17.248,8651.07,2284.87,0.26411,73.8185,1187447.3543,100.667,3734.34,86,33.0129
16.401,7735.75,2683.65,0.34691,85.7999,1088146.9675,140.235,3851.92,89,35.3505
16.138,10385.8,2656.57,0.25578,103.13,1506852.4718,141.352,4356.28,138,31.3735
3.405,11176.4,3714.2,0.33232,112.929,1578380.0171,173.929,4458.18,81,33.9518
20.45,18066.1,6933.49,0.38378,209.997,2366112.9571,285.969,5459.81,202,22.6157
3.746,3482.95,1538.41,0.44169,11.5339,472175.5115,47.8159,1465.8,32,45.1828
1.881,6608.25,2334.14,0.35321,76.2705,896717.9229,95.8155,3200.13,60,38.4385
18.596,6854.48,1066.98,0.15566,73.3778,932232.5524,87.1999,3226.19,39,38.4396
18.977,12661.2,5015.52,0.39613,126.053,1743657.8575,202.401,5912.04,152,24.7828
16.395,7721.77,2782.42,0.36033,93.0932,1064942.3339,128.848,3840.03,86,35.5107
6.668,7526.69,2314.46,0.3075,59.7238,1029325.9379,104.946,3367.88,37,37.3283
0.846,9020.46,2124.75,0.23554,99.1787,1274960.7938,143.872,3544.01,13,34.5269
2.772,12081.3,3220.25,0.26654,160.384,1708789.1194,195.031,4799.45,64,28.5711
11.656,12519.6,3993.95,0.31901,125.385,1690023.0299,171.524,4228.5,10,31.1026
1.319,7896.81,1955.23,0.24759,93.9979,1071385.8068,125.503,3392.47,9,37.4078
3.797,12393.2,3735.4,0.3014,161.391,1745244.3461,208.193,4800.62,71,28.9424
8.153,9093.67,2660.46,0.29256,75.4685,1284952.1231,115.097,4081.86,23,34.2681
15.454,6205.76,1985.22,0.31989,54.0296,819663.2425,114.014,3778.29,21,40.5263
11.053,7716.89,2704.04,0.3504,71.4763,1089079.7537,97.9233,3733.66,11,36.3134
2.077,10778.9,3499.97,0.3247,130.535,1444472.449,160.62,4094.18,56,31.301
6.533,16973.4,5260.48,0.30992,227.319,2345550.7334,291.265,4826.29,130,27.0934
11.362,4778.28,1147.01,0.24004,39.7965,660378.0637,55.7454,2434.32,47,41.314
6.388,16450.4,6423.95,0.3905,179.204,2312139.1745,282.327,6017.43,199,27.1569
3.049,9910.34,2148.28,0.21677,92.421,1392083.5015,125.465,3598.58,131,35.9545
15.313,9708.33,4398.74,0.45308,88.2999,1396044.7836,145.432,3979.21,49,34.6952
3.307,12297.6,3109.86,0.25288,137.44,1673712.3252,150.44,4077.69,220,31.9153
15.677,6554.2,2401.33,0.36638,50.6623,929189.4344,79.4891,3298.05,26,37.9849
15.55,8386.99,1754.3,0.20916,80.5588,1198995.0482,116.691,3782.29,67,37.002
5.122,17530.4,5335.43,0.30435,151.662,2377824.323,311.995,4662.96,190,28.1706
3.058,12034,3072.99,0.25535,126.743,1626426.65,157.837,4080.6,223,31.988
1.392,21015.5,5631.87,0.26798,291.232,2846767.7506,315.843,6556.03,287,18.6064
1.058,7824.1,1725.93,0.22059,76.1947,1120635.2021,110.75,4035.67,106,34.9557
13.147,8890.54,2916.48,0.32804,88.2355,1255830.7758,126.361,3994.39,46,35.6627
7.12,9132.5,2794.03,0.30594,81.0636,1293877.7886,131.312,4317.93,88,33.0563
12.916,5035.11,1340.74,0.26627,37.0881,682721.6162,79.0474,2426.17,27,41.3206
2.885,5802.92,2215.17,0.38173,33.2891,823202.0521,79.5626,2589.32,39,42.7567
1.549,8768.79,2176.67,0.24822,100.319,1227858.2565,136.133,3999,170,33.2508
14.483,6831.59,2406.18,0.35221,63.2411,979654.0479,88.1841,3529.34,75,37.9693
2.184,13296.7,3302.62,0.24837,167.331,1875766.6494,216.147,5040.71,196,27.5696
4.208,11013.7,3032.22,0.27531,100.836,1509975.5207,153.13,4293.43,36,33.4413
0.569,8107.95,1834.7,0.22628,94.9847,1131251.9175,119.05,3196.75,5,37.0149
1.297,8830.42,2172.97,0.24607,93.314,1243403.7671,134.86,4059.31,169,33.8622
1.952,8632.42,2287.93,0.26503,89.078,1212448.6853,110.648,4164.32,51,34.9047
1.095,11262.8,2391.95,0.21237,147.465,1587728.7702,186.267,4641.8,45,29.714
2.299,5800.95,1546.69,0.26662,47.2794,816807.0438,71.9864,2913.9,13,40.8108
2.236,4911.5,1487.09,0.30277,45.0991,678333.5184,60.7722,1884.09,15,43.66
1.097,23121.1,6148.23,0.26591,342.271,3155909.3177,412.271,6241.1,141,19.7339
3.141,7851.57,2433.71,0.30996,75.0647,1064820.4895,106.005,2958.13,115,38.4198
19.682,13785.5,3854.17,0.27958,129.57,1956506.0039,172.154,4916.53,118,28.6837
1.954,5960.39,1884.69,0.3162,61.0855,825272.1537,84.7754,2687.61,42,39.8104
10.83,7014.39,2047.46,0.29189,55.767,1006669.9271,95.4975,2456.82,92,41.6828
8.09,5316.32,1667.03,0.31356,54.4837,732158.9941,74.1227,3014.04,18,40.1792
2.749,9560.11,3424.88,0.35824,106.317,1333858.3705,129.672,3743.42,8,34.8089
2.633,11464.5,4033.23,0.3518,135.26,1522176.2925,182.187,4181.5,45,33.9762
12.907,9328.13,3306.44,0.35445,102.736,1340994.0272,137.293,3414.12,40,33.1477
1.914,13525.7,4060.12,0.30017,172.499,1863761.5656,183.029,4929.77,201,26.9795
15.03,7892.17,2191.45,0.27767,67.0635,1129491.0817,94.7024,3034.25,61,39.0899
1.389,9236.34,1912.15,0.20702,96.8868,1287403.9511,136.759,3658.76,19,34.0435
3.161,2864.76,903.69,0.31545,22.2613,387853.4025,31.9704,1333.81,4,44.5522
1.48,4214.34,1305.55,0.30978,34.0921,581846.4046,50.2325,1404.75,17,44.2624
5.944,13455.1,4794.54,0.35633,86.1662,1921644.4709,199.523,4539.93,97,31.1392
11.982,9760.76,2735.65,0.28027,83.7407,1384452.0345,119.822,4167.12,73,33.254
1.63,5420.76,1237.7,0.22832,50.7799,782928.4962,71.3267,2871.9,58,40.2484
14.19,7576.59,1818.44,0.24,63.7178,993463.9279,92.1581,3341.01,53,39.7612
14.725,6128.55,2243.5,0.36607,76.7677,845396.457,96.5448,3115.97,33,34.79
19.067,12903.2,2594.55,0.20107,131.433,1744597.1696,178.23,4468.9,125,30.9732
1.969,6981.62,2510.99,0.35965,76.1669,964334.7311,94.6676,3253.78,55,39.2075
18.618,9188.85,3677.8,0.40024,63.0746,1263716.2678,125.282,3324.66,41,35.5389
17.943,18489.2,5202.07,0.28135,182.543,2613281.0617,222.299,5694.46,56,22.9168
3.237,8870.19,2174.14,0.2451,96.5594,1251988.7172,115.748,3831.35,56,33.4813
2.333,9072.91,2775.5,0.30591,95.0773,1292606.9878,122.207,3619.55,89,36.4403
17.809,11001.7,3051.29,0.27734,92.529,1514809.3077,136.249,3993.76,179,33.5635
12.203,7593.52,2592.49,0.3414,62.5705,1065839.8659,116.269,4594,65,37.1957
2.338,9248.32,2666.55,0.28832,86.3464,1307058.7635,137.386,3872.38,1,35.1532
13.071,6137.38,2691.78,0.43858,55.8439,874814.1583,87.0557,2611.84,31,40.8737
15.076,7708.32,2775.02,0.36,79.1392,1057535.6276,117.859,3370.44,20,37.2617
2.025,15609,5786.99,0.37074,185.8,2178277.3114,256.926,4380.27,34,27.9222
9.58,5564.42,1502.84,0.27008,53.9745,704533.9136,91.8311,2714.24,5,40.7729
2.404,7479.63,1774.61,0.23725,71.1684,1007345.8147,101.892,3408.69,84,36.827
16.404,7217.24,1811.29,0.25096,63.6545,984067.4444,87.6754,2997.61,44,38.8332
2.015,21821,6306.74,0.28902,293.907,2995062.0077,315.237,6639.94,291,18.6717
1.945,6867.25,1468.27,0.2138,68.7427,950795.743,92.051,3388.21,18,38.0642
18.728,11977.7,4903.67,0.40939,176.334,1644622.033,232.6,5190.56,203,26.4155
13.317,9424.75,3313.69,0.35159,78.2068,1262800.7146,130.49,3321.98,105,34.0763
15.402,8487.31,2862.31,0.33724,64.5625,1187818.8597,118.147,3185.95,48,34.138
3.697,15587.5,3547.59,0.22759,172.712,2204536.4499,229.307,4921.37,76,27.063
10.061,6021.12,2087.21,0.34664,55.9603,836865.7235,86.3315,2684.75,35,40.6671
17.206,9263.23,3923.39,0.42354,97.3613,1335130.1293,153.619,3236.79,62,33.692
1.94,7123.29,2076.49,0.2915,67.4393,1002250.9187,92.2477,3622.17,32,37.9278
14.303,12638.9,3318.03,0.26252,128.869,1717152.8552,172.107,3895.95,36,33.9353
1.443,15311.2,4959.78,0.32393,156.666,2103345.2476,236.51,5541.54,184,46.5464
2.379,9625.85,3281.74,0.34092,99.0344,1345885.8233,141.334,3635.94,14,35.3587
4.355,7411.22,3011.74,0.40637,62.8403,1012716.0472,124.465,3524.37,62,38.0549
2.626,12392.3,3409.53,0.27513,155.739,1728184.7211,201.541,4804.17,56,28.5824
20.497,8307.23,2443.28,0.29411,93.8322,1139367.765,100.326,3477.09,33,31.9015
8.879,6592.79,1390.15,0.21085,58.484,905147.041,81.0378,3323.1,49,37.8556
16.554,8373.55,3073.33,0.36702,62.3687,1180256.6069,124.381,3358.09,33,37.0129
5.195,7351.92,2972.29,0.40428,62.9882,1033599.3711,105.24,3892.81,72,37.5156
5.996,10125.9,3777.41,0.37304,90.7088,1435002.8798,144.738,3713.28,5,36.5577
20.757,13212.1,4679.17,0.35415,148.536,1855876.8927,210.435,3962.48,132,32.5938
5.283,5899.34,1994.99,0.33817,56.3195,819538.9823,79.4627,2545.66,33,41.5691
18.699,9246.6,3081.45,0.33325,68.7846,1289456.8544,127.062,3543.18,91,36.5308
18.358,10239.4,3385.56,0.33064,69.4179,1433128.8685,151.664,3924.94,11,30.4265
3.328,7339.34,2134.4,0.29081,81.8784,1027124.3796,89.1143,3470.95,81,37.2669
1.47,14094.6,4468.91,0.31706,158.941,1938312.8467,208.693,5262.89,203,26.6816
17.393,9896.8,3488.25,0.35246,94.0175,1379759.5961,166.762,4471.67,96,32.5117
1.679,10655.5,3194.58,0.2998,129.346,1433912.3377,161.433,4050.38,38,46.5464
16.189,7440.99,2912.41,0.3914,66.1582,1043246.4584,106.682,3553.46,63,36.3494
7.491,9690.04,3739.26,0.38588,67.779,1309023.3776,149.14,4983.4,53,33.6722
7.044,9609.56,3208.94,0.33393,71.7172,1351412.6111,127.805,3774.01,37,36.3047
6.62,4245.74,1008.71,0.23758,30.1362,578476.7978,51.2135,2031.05,48,44.3538
16.448,11491.4,3149.15,0.27404,91.583,1566295.6154,143.885,4296.47,166,31.8821
18.047,14275.5,6376.15,0.44664,140.135,1948667.4137,227.156,5654.12,153,26.4409
15.608,7868.25,3089.91,0.3927,92.8478,1110663.6456,122.296,3132.18,32,38.2963
1.659,4373.99,1455.43,0.33274,35.0472,601598.0964,54.6292,1441.43,19,44.2955
1.623,6588.35,1839.05,0.27913,68.4334,862782.9519,105.246,3457.14,74,37.0154
9.336,6160.55,1545.64,0.25089,61.0127,806994.8446,79.4237,2960.62,46,39.5373
17.507,11468.5,4623.85,0.40317,105.299,1569446.7253,215.21,3610.08,18,34.6667
5.122,7945.61,1767.5,0.22244,61.6723,1121938.3289,92.062,2966.22,32,38.6123
1.278,15288.3,4002.76,0.26181,182.573,2167009.7597,210.62,5694.35,68,23.026
13.343,9278.39,3467.7,0.37373,85.672,1267130.2686,155.506,4169.49,19,33.5887
3.426,15980,4187.88,0.26207,214.335,2215390.3446,252.396,5176.62,160,24.5515
14.531,14923.6,5771.15,0.38671,185.539,2028019.7593,250.58,5857.48,136,27.1764
1.511,4207.17,1230.31,0.29243,36.0046,579932.8851,52.7687,1394.75,17,44.338
4.414,15439.6,3809.19,0.24671,245.197,2104556.3949,261.674,4769.76,298,27.649
1.901,9780.49,2113.8,0.21612,112.578,1350607.4602,133.073,4223.76,51,34.1324
16.781,7547.87,2266.03,0.30022,71.9001,1054866.5742,104.401,3250.5,96,38.4202
1.301,16961,4066.43,0.23975,207.836,2386957.4512,277.174,5673.23,87,23.0619
7.315,7284.18,1649.62,0.22646,59.6545,1015383.6131,74.1842,3201.75,23,39.9385
0.765,7788.55,2132.01,0.27373,88.1869,1066336.1096,112.087,3108.95,20,37.6819
19.376,4008.76,1054.22,0.26297,32.0048,569038.7137,44.5132,1233.79,43,42.7375
0.772,12645.8,2718.4,0.21496,161.073,1718919.8871,193.144,4938.35,141,29.6687
12.685,5994.59,1652.65,0.27569,61.8569,866940.7865,83.8956,3368.27,52,40.209
8.428,12966.1,4335.88,0.3344,153.171,1794138.7977,218.038,3844.05,89,38.0861
14.547,12482.6,5506.19,0.4411,170.278,1757119.63,245.185,4698.34,132,29.1242
12.439,8440.41,2874.08,0.34051,76.737,1185376.6258,134.92,3293.39,100,37.6562
11.162,4527.01,1554.85,0.34346,35.756,630187.13,67.1488,1889.37,15,43.6609
8.943,6659.96,2145.86,0.3222,71.6066,922892.8936,87.2427,3100.18,51,39.3685
16.16,18616.2,7285,0.39132,197.392,2590490.2279,313.191,5907.22,185,22.9134
2.587,5539.7,1427.27,0.25764,46.9494,772783.7994,69.2798,2949.64,13,40.758
3.205,7540.14,2513.2,0.3333,82.775,1047365.4382,96.7594,3408.52,51,37.1501
6.001,16593.1,6642.44,0.40031,188.99,2266649.2819,283.527,5431.75,200,26.1485
4.985,9518.91,2514.2,0.26412,92.4864,1320448.5871,136.605,4075.51,39,34.5103
0.558,9315.18,2320.4,0.24909,110.305,1314060.4467,156.775,3823.79,11,34.1775
1.841,12773.5,3555.67,0.27836,159.973,1818214.5019,175.964,4743.82,32,28.974
15.575,7573.46,2394.5,0.31616,69.598,1019863.9647,101.857,3459.36,83,36.4327
10.438,5246.32,1762.7,0.33598,40.7484,711664.9748,79.0339,1660.47,16,43.4446
2.978,13971.4,4738.49,0.33915,155.852,1929346.2614,199.549,5180.77,65,26.4467
3.928,14157.2,4842.67,0.34206,161.261,2011370.4206,232.627,4515.3,64,29.4748
2.373,9273.15,2661.12,0.28697,100.068,1281123.6177,123.298,3918.88,20,35.2874
11.268,5164.17,1899.59,0.36784,62.5134,676995.861,87.5302,3041.64,36,39.6734
3.172,8819.04,2702.28,0.30641,91.7411,1237202.2654,136.052,3712.56,23,35.7875
19.991,8320.59,2870.42,0.34497,55.2579,1139475.5329,116.639,4396.68,42,34.2277
6.414,7484.75,1586.72,0.21199,73.2904,1036559.098,90.1022,3755.75,33,37.0527
3.323,14445.7,4817.42,0.33348,154.09,1979721.9321,222.871,4734.49,29,28.9308
9.217,8817.65,2130.12,0.24157,65.8262,1291512.5458,94.1654,3037.18,36,38.9395
4.229,6045.62,2037.35,0.33699,56.3562,868840.9445,81.4276,2532.5,59,41.7512
12.335,8064.87,2064.76,0.25601,75.2262,1111045.8945,102.636,3172.52,6,37.6063
20.227,12094.3,3567.88,0.295,154.651,1692399.2652,199.243,4603.33,130,29.8699
2.253,10772.7,2579.52,0.23944,121.699,1459951.5743,156.318,3635.18,15,34.548
8.062,7129.41,1510.25,0.21183,64.1024,951295.4608,84.3991,3594.13,12,34.104
15.198,9383.65,3134.99,0.33409,72.9467,1284715.5682,111.142,4310.77,50,33.7239
14.08,7118.53,3239.37,0.45506,50.1347,984694.3126,118.316,2559.18,15,40.158
20.456,12256.1,4719.09,0.38504,112.227,1674015.8733,165.995,5788.2,64,29.4828
4.241,6547.33,2733.88,0.41755,38.9556,869124.1435,121.897,3926.29,47,39.3866
1.886,11208.2,2375.96,0.21198,142.161,1547273.6181,184.89,4146.49,57,31.9176
14.149,7250.05,1874.85,0.25859,76.152,1006679.1217,87.0003,3157.69,34,33.1673
2.424,11920.2,3100.75,0.26012,172.942,1691589.9514,184.961,4628.7,104,29.6985
16.54,8481.57,2118.76,0.2498,82.8607,1146208.4648,114.72,3610.55,19,36.0936
3.612,11385.6,3477.49,0.30542,108.039,1569576.555,161.614,4580.87,21,32.3492
16.399,6681.31,2304.47,0.34491,37.1094,915056.2773,99.3545,2907.74,31,41.9221
5.395,15692.2,4256.42,0.27124,200.301,2137448.2005,246.197,5132.7,86,26.1474
3.242,10211.7,3423.29,0.33523,107.64,1453838.9453,149.713,3857.71,67,34.8231
18.727,8752.83,3076.23,0.35145,59.8315,1176306.4142,135.646,4639.7,37,34.0398
2.848,7606.11,3179.29,0.41799,77.7825,1076513.5482,115.638,3306.07,44,37.743
11.964,7255.99,2865.31,0.39488,52.4702,1014770.9435,106.265,2847.62,60,39.5995
1.515,7051.79,1907.9,0.27055,87.604,963011.0636,120.07,3160.49,132,36.3713
19.639,10220.5,3938.25,0.38532,80.589,1442034.177,150.51,4297.32,57,30.4333
19.432,12259.4,3801.33,0.31007,115.4,1795041.4997,176.306,3705.06,125,35.6623
11.137,11584.8,4144.66,0.35776,94.3082,1629407.6704,167.11,4748.76,92,33.2782
4.922,13700.9,5086.7,0.37126,132.44,1792844.7035,208.593,4531.22,68,33.769
15.831,7605.29,2178.1,0.28639,93.923,1025537.397,141.485,3827.5,77,28.0543
3.648,11836.5,3346.48,0.28272,138.37,1652271.5264,165.459,4567.3,63,30.3452
3.561,5132.85,1169.19,0.22778,45.9074,719178.6729,63.7628,2680.48,12,41.8229
2.08,12230.9,3319.2,0.27137,146.246,1762455.8614,168.571,4670.14,26,29.0425
18.855,11244.9,4256.59,0.37853,92.8925,1522220.1501,154.757,4812.17,54,37.0146
3.119,18756.3,5281.36,0.28157,253.146,2521553.9318,314.206,5655.1,314,21.7917
5.259,10553,3184.68,0.30177,102.184,1473822.4168,154.449,4598.46,45,35.6587
7.069,7475.72,2190.16,0.29296,59.9712,1023488.4077,106.645,4221.65,36,35.9075
19.265,11690,3646.16,0.3119,115.766,1691112.1843,148.386,4918.71,103,29.1625
10.133,6921.5,2250.92,0.3252,55.1125,942829.591,92.6792,2777.92,31,40.7332
19.342,20623.7,7277.53,0.35287,208.459,2947599.9687,317.471,6517.17,206,23.6285
2.476,14737.3,4159.32,0.28223,178.08,2074218.3225,236.781,4585.41,29,29.5685
1.737,10775,2283.41,0.21191,122.521,1468920.8831,173.61,3911.27,74,33.156
2.426,5173.29,1122.38,0.21695,43.7239,708007.9096,74.3836,2830.72,15,42.5057
2.553,15929.5,5564.55,0.34932,238.704,2177652.2812,258.305,5533.36,119,23.3127
18.186,10202.3,4017.61,0.39379,70.3134,1403990.4945,153.87,3924.51,60,34.3918
8.974,7176.05,2594.41,0.36153,64.8953,1024557.3634,101.274,3991.77,58,39.4764
8.018,5294.86,1965.75,0.37125,46.1114,757474.1714,72.6084,2007.73,5,42.4235
3.635,15343.5,5020.63,0.32721,184.988,2165862.9071,271.683,5152.25,102,26.7932
4.864,5223.08,1828.39,0.35005,49.675,732224.7431,70.278,2141.49,28,42.9391
1.944,9634.96,3214.28,0.3336,91.5231,1311239.7103,140.565,3883.49,35,34.7164
8.833,15424.7,6052.67,0.3924,73.7125,2163617.3446,247.386,13577.1,63,32.3571
6.968,17573.8,6107.49,0.34753,182.987,2448413.7764,264.336,4965.38,39,23.8445
3.57,17553.8,5194.81,0.29593,250.955,2369764.004,294.69,5784.93,329,21.7681
15.324,10816.8,4838.11,0.44727,167.195,1450969.9548,225.956,4580.49,51,31.0091
11.248,14177.8,3439.03,0.24256,211.913,1903747.0613,203.665,5046.56,115,27.0453
16.298,8148.37,2654.33,0.32574,64.4371,1144550.0312,109.464,3637.25,13,37.4067
4.399,13395.9,4938.96,0.36869,100.597,1828874.7545,193.923,4729.68,143,29.0071
10.812,6597.18,1973.9,0.2992,60.4602,935101.6848,86.4215,3509.56,84,36.8664
17.463,7134.84,2205.31,0.30909,63.9232,1023385.1148,95.1884,3064.91,55,38.3045
14.614,7232.48,2063.21,0.28527,65.0904,1009699.1977,93.667,2868.52,78,39.4373
3.246,9979.04,3107.74,0.31142,122.08,1354984.3785,181.867,3798.25,27,31.5449
2.616,5840.35,1373.76,0.23521,61.552,728689.6683,84.676,3088.54,30,39.5024
11.078,8158.03,2790.24,0.34202,68.8683,1076199.4487,112.513,4418.66,56,33.5003
0.61,8743.71,2245.11,0.25676,100.348,1227430.4218,126.524,3233,4,37.0581
2.027,15990.8,5559.46,0.34766,187.614,2205052.2529,260.896,4583.81,33,25.7478
2.322,6930.27,2279.88,0.32897,64.7813,937397.8425,99.2768,3130.43,28,40.3284
4.499,6782.57,1823.49,0.26884,67.2538,950586.4802,82.993,2794.38,51,39.7716
15.765,9871.42,2768.37,0.28044,96.7039,1398243.3435,116.089,3700.61,49,34.8643
1.441,8354.95,1760.53,0.21071,104.191,1151596.4507,134.996,3669.81,20,34.0238
1.381,9166.64,2058.81,0.22459,88.4495,1300432.8523,136.193,4037.61,170,32.7748
2.641,18946.4,5826.55,0.30752,253.105,2586238.1632,326.598,5745.43,331,21.4387
2.318,16359.9,4965.47,0.30351,200.735,2152670.584,260.267,5847.86,241,22.5137
0.686,7872.78,1988.9,0.25262,84.7958,1104941.713,129.561,3130.86,6,37.5083
17.236,6805.82,2094.56,0.30776,55.6844,888874.2403,90.9387,3152.83,49,39.6852
3.045,7281.07,2764.88,0.37973,62.765,996338.8852,130.591,4258.73,83,34.5311
2.376,10331.1,2966.25,0.28711,117.992,1423700.7718,147.949,4174.08,129,32.7797
12.748,4727.39,806.84,0.17067,44.8019,629621.5065,65.6135,2346.72,72,37.2246
5.241,11429.2,4195.99,0.36712,147.529,1598557.0073,177.92,4804.48,44,27.007
14.693,10168.3,3825.67,0.37623,84.7104,1431211.339,143.937,3622.12,72,34.82
1.508,7627.27,2019.87,0.26482,97.8305,1043602.7927,121.784,3343.66,124,36.2867
6.934,7670.47,2340.52,0.30513,80.5905,1100405.1146,105.903,3414.55,60,34.0486
2.204,10571.3,2341.09,0.22145,125.45,1436461.4761,151.592,3643.54,22,34.7147
10.719,14972.5,5852.99,0.39091,78.8759,2037230.286,225.128,4404.84,136,31.7066
1.364,7924.29,1369.51,0.17282,76.8397,1129503.8999,90.2072,3680.59,21,34.9091
1.699,11916.1,3513.86,0.29488,156.021,1668559.6194,225.588,4207.17,81,31.1866
2.27,7186.97,2425.62,0.3375,62.6561,961168.7827,102.74,3175.91,43,40.1712
13.735,7767.74,2215.18,0.28517,52.2416,1050549.046,98.8447,3838.87,26,36.5181
1.743,14586.1,4713.98,0.32318,163.021,2018253.6561,220.729,5273.34,203,26.8705
3.43,9003.47,2338.95,0.25978,114.784,1209326.6383,141.2,4019.92,48,34.4564
13.425,5779.07,1373.46,0.23766,52.4616,763906.0801,85.0136,3458.99,26,40.8415
